Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.05.11 03:52:45;Sell;0.01;XAUUSD;4 678.21;4 875.12;4 662.81;2026.05.11 04:05:37;4 698.98;-0.19;;-20.77;
2026.05.11 01:05:03;Sell Stop;0.01;XAUUSD;4 503.12;4 543.60;4 477.03;2026.05.11 04:05:37;4 698.71;;;;cancelled
2026.05.11 01:05:02;Buy Stop;0.01;XAUUSD;4 762.62;4 667.27;4 778.81;2026.05.11 04:05:37;4 699.31;;;;cancelled
2026.05.11 01:05:01;Sell Stop;0.01;XAUUSD;4 101.91;4 244.58;4 068.00;2026.05.11 04:05:37;4 699.06;;;;cancelled
2026.05.11 01:05:01;Buy Stop;0.01;XAUUSD;5 591.00;5 448.33;5 624.91;2026.05.11 04:05:37;4 699.52;;;;cancelled
2026.05.11 04:00:00;Sell Stop;0.01;XAUUSD;4 502.49;4 597.84;4 486.30;2026.05.11 04:05:36;4 698.33;;;;cancelled
2026.05.11 03:52:46;Sell;0.01;XAUUSD;4 677.89;4 718.43;4 652.09;2026.05.11 04:05:36;4 699.38;-0.19;;-21.49;
2026.05.11 03:17:11;Sell;0.01;XAUUSD;4 677.78;4 875.25;4 662.81;2026.05.11 03:18:00;4 680.29;-0.19;;-2.51;
2026.05.11 03:17:11;Sell;0.01;XAUUSD;4 677.78;4 718.66;4 652.09;2026.05.11 03:18:00;4 680.40;-0.19;;-2.62;
2026.05.11 03:17:11;Sell;0.01;XAUUSD;4 676.82;4 772.90;4 661.36;2026.05.11 03:18:00;4 680.38;-0.19;;-3.56;
2026.05.08 08:15:00;Sell Stop;0.01;XAUUSD;4 503.13;4 543.73;4 476.97;2026.05.11 01:05:03;4 685.07;;;;cancelled
2026.05.08 21:00:00;Sell Stop;0.01;XAUUSD;4 677.55;4 773.18;4 661.31;2026.05.11 01:05:02;4 685.01;;;;cancelled
2026.05.08 15:00:00;Buy Stop;0.01;XAUUSD;4 762.61;4 666.98;4 778.85;2026.05.11 01:05:02;4 685.71;;;;cancelled
2026.05.08 04:00:00;Sell Stop;0.01;XAUUSD;4 502.49;4 598.12;4 486.25;2026.05.11 01:05:02;4 685.07;;;;cancelled
2026.05.08 10:15:00;Sell Stop;0.01;XAUUSD;4 101.92;4 245.00;4 067.91;2026.05.11 01:05:01;4 684.86;;;;cancelled
2026.05.08 10:15:00;Buy Stop;0.01;XAUUSD;5 590.98;5 447.90;5 624.99;2026.05.11 01:05:01;4 685.61;;;;cancelled
2026.05.08 20:00:00;Buy Stop;0.01;XAUUSD;4 762.53;4 565.11;4 778.17;2026.05.11 01:05:00;4 686.90;;;;cancelled
2026.05.08 09:00:00;Sell Stop;0.01;XAUUSD;4 503.34;4 700.76;4 487.70;2026.05.11 01:05:00;4 686.38;;;;cancelled
2026.05.06 23:15:00;Sell Stop;0.01;XAUUSD;4 101.79;4 239.73;4 069.00;2026.05.08 10:15:00;4 715.22;;;;cancelled
2026.05.06 23:15:00;Buy Stop;0.01;XAUUSD;5 591.21;5 453.27;5 624.00;2026.05.08 10:15:00;4 715.37;;;;cancelled
2026.05.07 13:00:00;Sell Stop;0.01;XAUUSD;4 503.26;4 695.11;4 488.06;2026.05.08 09:00:00;4 728.23;;;;cancelled
2026.05.05 20:00:01;Sell Stop;0.01;XAUUSD;4 503.09;4 543.17;4 477.26;2026.05.08 08:15:00;4 712.28;;;;cancelled
2026.05.06 22:00:00;Sell Stop;0.01;XAUUSD;4 502.42;4 594.61;4 486.76;2026.05.08 04:00:00;4 701.29;;;;cancelled
2026.04.24 01:05:00;Sell Stop;0.01;XAUUSD;4 099.83;4 123.53;4 002.65;2026.05.08 01:05:00;4 693.40;;;;cancelled
2026.05.06 17:00:00;Sell Stop;0.01;XAUUSD;4 503.24;4 693.57;4 488.16;2026.05.07 13:00:00;4 728.33;;;;cancelled
2026.05.05 12:15:00;Sell Stop;0.01;XAUUSD;4 101.88;4 243.14;4 068.30;2026.05.06 23:15:00;4 699.05;;;;cancelled
2026.05.05 12:15:00;Buy Stop;0.01;XAUUSD;5 591.06;5 449.80;5 624.64;2026.05.06 23:15:00;4 699.11;;;;cancelled
2026.05.05 16:00:00;Sell Stop;0.01;XAUUSD;4 502.47;4 596.88;4 486.44;2026.05.06 22:00:00;4 686.12;;;;cancelled
2026.05.05 21:00:00;Sell Stop;0.01;XAUUSD;4 503.31;4 698.22;4 487.87;2026.05.06 17:00:00;4 702.14;;;;cancelled
2026.05.06 08:56:29;Buy;0.01;XAUUSD;4 659.84;4 685.00;4 800.90;2026.05.06 15:01:46;4 684.86;-0.19;;25.02;[sl]
2026.05.06 08:56:29;Buy;0.01;XAUUSD;4 659.84;4 660.36;4 684.94;2026.05.06 09:42:09;4 660.31;-0.19;;0.47;[sl]
2026.05.06 08:56:25;Buy;0.01;XAUUSD;4 658.01;4 659.52;4 673.44;2026.05.06 09:04:51;4 659.31;-0.19;;1.30;[sl]
2026.05.06 08:56:25;Buy;0.01;XAUUSD;4 658.12;4 659.51;4 674.11;2026.05.06 09:04:50;4 659.37;-0.19;;1.25;[sl]
2026.05.04 14:00:00;Buy Stop;0.01;XAUUSD;4 658.09;4 563.82;4 674.10;2026.05.05 20:00:00;4 561.38;;;;cancelled
2026.05.04 19:00:00;Buy Stop;0.01;XAUUSD;4 658.00;4 463.38;4 673.42;2026.05.05 15:00:00;4 563.04;;;;cancelled
2026.05.04 01:05:01;Sell Stop;0.01;XAUUSD;4 101.87;4 242.92;4 068.34;2026.05.05 12:15:00;4 557.82;;;;cancelled
2026.05.04 01:05:01;Buy Stop;0.01;XAUUSD;5 591.07;5 450.02;5 624.60;2026.05.05 12:15:00;4 557.89;;;;cancelled
2026.05.04 19:07:59;Sell;0.01;XAUUSD;4 509.24;4 603.55;4 541.73;2026.05.05 05:55:00;4 541.69;-0.18;0.19;-32.45;[tp]
2026.05.04 18:51:30;Sell;0.01;XAUUSD;4 513.20;4 535.68;4 373.78;2026.05.05 04:05:01;4 535.73;-0.18;0.19;-22.53;[sl]
2026.05.04 19:07:54;Sell;0.01;XAUUSD;4 512.69;4 528.93;4 436.58;2026.05.04 20:17:20;4 529.17;-0.18;;-16.48;[sl]
2026.05.04 19:07:54;Sell;0.01;XAUUSD;4 512.69;4 512.16;4 486.91;2026.05.04 19:11:41;4 512.17;-0.18;;0.52;[sl]
2026.05.04 18:51:30;Sell;0.01;XAUUSD;4 512.53;4 512.00;4 486.91;2026.05.04 19:11:41;4 512.17;-0.18;;0.36;[sl]
2026.05.04 19:07:54;Sell;0.01;XAUUSD;4 512.69;4 511.15;4 497.49;2026.05.04 19:11:26;4 511.20;-0.18;;1.49;[sl]
2026.05.04 18:51:30;Sell;0.01;XAUUSD;4 512.53;4 510.99;4 497.49;2026.05.04 19:11:26;4 511.30;-0.18;;1.23;[sl]
2026.05.04 18:51:30;Sell;0.01;XAUUSD;4 512.22;4 528.52;4 436.58;2026.05.04 18:53:43;4 528.35;-0.18;;-16.13;[sl]
2026.05.04 13:03:52;Sell;0.01;XAUUSD;4 561.89;4 547.14;4 536.64;2026.05.04 13:18:21;4 536.42;-0.18;;25.47;[tp]
2026.04.30 17:00:00;Sell Stop;0.01;XAUUSD;4 512.68;4 552.46;4 487.04;2026.05.04 01:05:02;4 624.51;;;;cancelled
2026.05.01 19:00:00;Sell Stop;0.01;XAUUSD;4 512.04;4 604.68;4 496.31;2026.05.04 01:05:01;4 624.53;;;;cancelled
2026.05.01 10:15:00;Sell Stop;0.01;XAUUSD;4 101.81;4 240.42;4 068.86;2026.05.04 01:05:01;4 624.77;;;;cancelled
2026.05.01 10:15:00;Buy Stop;0.01;XAUUSD;5 591.18;5 452.57;5 624.13;2026.05.04 01:05:01;4 625.06;;;;cancelled
2026.05.01 14:00:00;Sell Stop;0.01;XAUUSD;4 512.87;4 704.12;4 497.72;2026.05.04 01:05:00;4 624.98;;;;cancelled
2026.04.24 01:05:00;Buy Stop;0.01;XAUUSD;4 889.80;4 866.10;5 034.98;2026.05.04 01:05:00;4 625.07;;;;cancelled
2026.05.03 17:11:58;Balance;;;;;;;;;;-92.00;
2026.04.30 13:00:00;Sell Stop;0.01;XAUUSD;4 512.06;4 605.76;4 496.15;2026.05.01 19:00:00;4 642.92;;;;cancelled
2026.05.01 17:12:18;Buy;0.01;XAUUSD;4 646.34;4 646.86;4 670.81;2026.05.01 17:25:26;4 646.74;-0.19;;0.40;[sl]
2026.05.01 17:12:17;Buy;0.01;XAUUSD;4 644.48;4 648.84;4 660.14;2026.05.01 17:15:31;4 660.15;-0.19;;15.67;[tp]
2026.05.01 17:12:18;Buy;0.01;XAUUSD;4 644.55;4 646.06;4 659.48;2026.05.01 17:13:25;4 659.56;-0.19;;15.01;[tp]
2026.04.30 18:00:00;Sell Stop;0.01;XAUUSD;4 512.90;4 706.34;4 497.58;2026.05.01 14:00:00;4 567.57;;;;cancelled
2026.04.29 23:15:00;Sell Stop;0.01;XAUUSD;4 101.92;4 244.73;4 067.97;2026.05.01 10:15:00;4 596.08;;;;cancelled
2026.04.29 23:15:00;Buy Stop;0.01;XAUUSD;5 590.99;5 448.18;5 624.94;2026.05.01 10:15:00;4 596.10;;;;cancelled
2026.04.28 12:15:00;Sell Stop;0.01;XAUUSD;4 101.93;4 245.21;4 067.87;2026.04.29 23:15:00;4 546.45;;;;cancelled
2026.04.28 12:15:00;Buy Stop;0.01;XAUUSD;5 590.97;5 447.69;5 625.03;2026.04.29 23:15:00;4 546.80;;;;cancelled
2026.04.29 12:50:11;Sell;0.01;XAUUSD;4 556.50;4 552.01;4 540.69;2026.04.29 16:02:00;4 552.21;-0.18;;4.29;[sl]
2026.04.27 01:05:02;Buy Stop;0.01;XAUUSD;4 889.91;4 849.24;4 916.12;2026.04.29 13:15:00;4 568.11;;;;cancelled
2026.04.28 08:06:16;Sell;0.01;XAUUSD;4 658.99;4 598.11;4 516.81;2026.04.28 15:20:46;4 598.34;-0.19;;60.65;[sl]
2026.04.28 08:40:01;Sell;0.01;XAUUSD;4 632.41;4 597.57;4 489.90;2026.04.28 15:20:46;4 597.80;-0.19;;34.61;[sl]
2026.04.27 01:05:01;Sell Stop;0.01;XAUUSD;4 101.93;4 245.27;4 067.86;2026.04.28 12:15:00;4 625.38;;;;cancelled
2026.04.27 01:05:01;Buy Stop;0.01;XAUUSD;5 590.97;5 447.63;5 625.04;2026.04.28 12:15:00;4 625.34;;;;cancelled
2026.04.28 08:06:16;Sell;0.01;XAUUSD;4 658.99;4 658.45;4 634.14;2026.04.28 08:20:15;4 658.68;-0.19;;0.31;[sl]
2026.04.28 08:06:16;Sell;0.01;XAUUSD;4 658.99;4 657.42;4 644.91;2026.04.28 08:20:13;4 657.88;-0.19;;1.11;[sl]
2026.04.28 08:06:16;Sell;0.01;XAUUSD;4 658.99;4 657.54;4 643.45;2026.04.28 08:20:13;4 658.01;-0.19;;0.98;[sl]
2026.04.27 09:00:00;Sell Stop;0.01;XAUUSD;4 660.57;4 858.34;4 644.90;2026.04.28 05:00:00;4 670.87;;;;cancelled
2026.04.27 01:05:00;Buy Stop;0.01;XAUUSD;4 888.74;4 690.97;4 904.41;2026.04.27 21:05:00;4 680.49;;;;cancelled
2026.04.24 01:05:01;Buy Stop;0.01;XAUUSD;4 889.90;4 848.87;4 916.34;2026.04.27 01:05:01;4 696.83;;;;cancelled
2026.04.24 01:05:01;Buy Stop;0.01;XAUUSD;4 888.80;4 792.16;4 905.21;2026.04.27 01:05:01;4 696.83;;;;cancelled
2026.04.24 21:05:00;Buy Stop;0.01;XAUUSD;4 888.72;4 689.21;4 904.52;2026.04.27 01:05:00;4 697.11;;;;cancelled
2026.04.24 01:05:01;Sell Stop;0.01;XAUUSD;4 101.96;4 246.55;4 067.59;2026.04.27 01:05:00;4 696.79;;;;cancelled
2026.04.24 01:05:00;Buy Stop;0.01;XAUUSD;5 590.91;5 446.32;5 625.28;2026.04.27 01:05:00;4 697.27;;;;cancelled
2026.04.24 01:05:00;Buy Stop;0.01;XAUUSD;4 888.72;4 689.21;4 904.52;2026.04.24 21:05:00;4 722.69;;;;cancelled
2026.04.21 02:00:00;Buy Stop;0.01;XAUUSD;4 889.79;4 865.83;5 036.52;2026.04.23 20:53:16;4 691.07;;;;cancelled
2026.04.16 01:05:00;Sell Stop;0.01;XAUUSD;4 099.86;4 124.06;4 000.65;2026.04.23 20:53:16;4 690.74;;;;cancelled
2026.04.13 01:05:00;Sell Stop;0.01;XAUUSD;4 101.03;4 117.71;4 022.38;2026.04.23 20:53:16;4 691.35;;;;cancelled
2026.04.22 23:15:00;Buy Stop;0.01;XAUUSD;5 590.80;5 443.73;5 625.76;2026.04.23 20:53:15;4 688.78;;;;cancelled
2026.04.23 20:45:29;Sell;0.01;XAUUSD;4 671.26;4 712.17;4 644.28;2026.04.23 20:53:15;4 688.71;-0.19;;-17.45;
2026.04.23 20:46:40;Sell;0.01;XAUUSD;4 670.05;4 766.32;4 653.83;2026.04.23 20:53:15;4 688.58;-0.19;;-18.53;
2026.04.22 14:00:00;Sell Stop;0.01;XAUUSD;4 635.13;4 659.24;4 487.46;2026.04.23 20:53:15;4 688.07;;;;cancelled
2026.04.22 01:05:00;Buy Stop;0.01;XAUUSD;4 887.86;4 870.98;4 967.42;2026.04.23 20:53:15;4 690.00;;;;cancelled
2026.04.23 05:00:00;Buy Stop;0.01;XAUUSD;4 889.90;4 849.05;4 916.22;2026.04.23 20:53:14;4 689.01;;;;cancelled
2026.04.23 01:05:01;Buy Stop;0.01;XAUUSD;4 888.81;4 792.60;4 905.15;2026.04.23 20:53:14;4 689.17;;;;cancelled
2026.04.23 20:45:27;Sell;0.01;XAUUSD;4 671.36;4 869.96;4 655.60;2026.04.23 20:53:14;4 688.73;-0.19;;-17.37;
2026.04.23 01:05:00;Buy Stop;0.01;XAUUSD;4 886.98;4 863.38;4 983.74;2026.04.23 20:53:14;4 688.91;;;;cancelled
2026.04.22 23:15:00;Sell Stop;0.01;XAUUSD;4 102.03;4 249.10;4 067.07;2026.04.23 20:53:14;4 688.41;;;;cancelled
2026.04.23 20:45:27;Sell;0.01;XAUUSD;4 671.36;4 695.03;4 526.88;2026.04.23 20:53:13;4 689.59;-0.19;;-18.23;
2026.04.23 06:00:00;Buy Stop;0.01;XAUUSD;4 888.73;4 690.10;4 904.46;2026.04.23 20:53:13;4 689.41;;;;cancelled
2026.04.22 10:00:00;Buy Stop;0.01;XAUUSD;4 888.68;4 685.76;4 904.75;2026.04.23 06:00:00;4 699.56;;;;cancelled
2026.04.20 17:00:00;Buy Stop;0.01;XAUUSD;4 889.88;4 848.42;4 916.60;2026.04.23 05:00:00;4 723.48;;;;cancelled
2026.04.21 19:00:00;Buy Stop;0.01;XAUUSD;4 888.78;4 791.11;4 905.37;2026.04.23 01:05:00;4 742.00;;;;cancelled
2026.04.13 01:05:00;Buy Stop;0.01;XAUUSD;5 415.09;5 391.26;5 512.81;2026.04.23 01:05:00;4 742.01;;;;cancelled
2026.04.21 12:15:00;Sell Stop;0.01;XAUUSD;4 102.00;4 248.13;4 067.26;2026.04.22 23:15:00;4 736.02;;;;cancelled
2026.04.21 12:15:00;Buy Stop;0.01;XAUUSD;5 590.84;5 444.71;5 625.58;2026.04.22 23:15:00;4 736.10;;;;cancelled
2026.04.14 14:00:00;Sell Stop;0.01;XAUUSD;4 635.02;4 658.18;4 493.15;2026.04.22 14:00:00;4 759.46;;;;cancelled
2026.04.20 01:05:01;Sell Stop;0.01;XAUUSD;4 634.79;4 676.25;4 608.07;2026.04.22 13:15:00;4 748.48;;;;cancelled
2026.04.21 14:00:00;Buy Stop;0.01;XAUUSD;4 888.69;4 687.06;4 904.66;2026.04.22 10:00:00;4 767.58;;;;cancelled
2026.04.21 17:46:38;Sell;0.01;XAUUSD;4 739.93;4 711.51;4 593.34;2026.04.21 23:35:24;4 711.61;-0.19;;28.32;[sl]
2026.04.20 13:00:00;Buy Stop;0.01;XAUUSD;4 888.78;4 791.11;4 905.36;2026.04.21 19:00:00;4 742.31;;;;cancelled
2026.04.21 17:46:38;Sell;0.01;XAUUSD;4 739.54;4 738.99;4 713.03;2026.04.21 17:54:46;4 739.05;-0.19;;0.49;[sl]
2026.04.21 17:46:38;Sell;0.01;XAUUSD;4 738.96;4 736.46;4 722.53;2026.04.21 17:53:03;4 736.78;-0.19;;2.18;[sl]
2026.04.21 17:46:38;Sell;0.01;XAUUSD;4 739.93;4 738.33;4 724.00;2026.04.21 17:50:52;4 723.99;-0.19;;15.94;[tp]
2026.04.20 21:05:00;Sell Stop;0.01;XAUUSD;4 635.01;4 836.64;4 619.04;2026.04.21 17:05:00;4 780.45;;;;cancelled
2026.04.20 18:00:00;Buy Stop;0.01;XAUUSD;4 888.69;4 687.06;4 904.66;2026.04.21 14:00:00;4 789.96;;;;cancelled
2026.04.20 01:05:01;Sell Stop;0.01;XAUUSD;4 102.00;4 248.13;4 067.26;2026.04.21 12:15:00;4 784.35;;;;cancelled
2026.04.20 01:05:01;Buy Stop;0.01;XAUUSD;5 590.84;5 444.71;5 625.58;2026.04.21 12:15:00;4 784.43;;;;cancelled
2026.04.20 01:05:00;Sell Stop;0.01;XAUUSD;4 635.01;4 836.64;4 619.04;2026.04.20 21:05:00;4 811.48;;;;cancelled
2026.04.17 15:00:00;Sell Stop;0.01;XAUUSD;4 634.15;4 731.86;4 617.56;2026.04.20 01:05:01;4 774.00;;;;cancelled
2026.04.16 14:00:00;Sell Stop;0.01;XAUUSD;4 634.82;4 676.70;4 607.83;2026.04.20 01:05:01;4 774.11;;;;cancelled
2026.04.17 11:00:00;Sell Stop;0.01;XAUUSD;4 635.02;4 836.73;4 619.04;2026.04.20 01:05:00;4 773.83;;;;cancelled
2026.04.17 10:15:00;Sell Stop;0.01;XAUUSD;4 102.00;4 248.19;4 067.25;2026.04.20 01:05:00;4 774.01;;;;cancelled
2026.04.17 10:15:00;Buy Stop;0.01;XAUUSD;5 590.84;5 444.65;5 625.59;2026.04.20 01:05:00;4 774.73;;;;cancelled
2026.04.17 16:10:53;Buy;0.01;XAUUSD;4 870.37;4 846.35;5 018.48;2026.04.17 23:05:48;4 846.18;-0.19;;-24.19;[sl]
2026.04.17 16:10:53;Buy;0.01;XAUUSD;4 870.37;4 870.92;4 897.35;2026.04.17 16:16:46;4 870.29;-0.19;;-0.08;[sl]
2026.04.17 16:10:53;Buy;0.01;XAUUSD;4 869.66;4 873.93;4 885.86;2026.04.17 16:13:24;4 887.29;-0.19;;17.63;[tp]
2026.04.17 16:10:52;Buy;0.01;XAUUSD;4 869.19;4 870.79;4 885.16;2026.04.17 16:13:11;4 885.22;-0.19;;16.03;[tp]
2026.04.17 15:48:12;Buy;0.01;XAUUSD;4 839.26;4 795.86;4 864.07;2026.04.17 15:49:00;4 830.99;-0.19;;-8.27;
2026.04.16 09:00:00;Sell Stop;0.01;XAUUSD;4 634.17;4 732.82;4 617.42;2026.04.17 15:00:00;4 800.16;;;;cancelled
2026.04.16 15:00:00;Sell Stop;0.01;XAUUSD;4 635.04;4 838.70;4 618.91;2026.04.17 11:00:00;4 784.72;;;;cancelled
2026.04.15 23:15:00;Sell Stop;0.01;XAUUSD;4 101.96;4 246.63;4 067.57;2026.04.17 10:15:00;4 787.35;;;;cancelled
2026.04.15 23:15:00;Buy Stop;0.01;XAUUSD;5 590.91;5 446.24;5 625.30;2026.04.17 10:15:00;4 787.46;;;;cancelled
2026.04.16 01:05:00;Buy Stop;0.01;XAUUSD;4 869.25;4 770.60;4 886.00;2026.04.17 07:15:01;4 795.55;;;;cancelled
2026.04.16 06:00:00;Buy Stop;0.01;XAUUSD;4 869.16;4 665.50;4 885.29;2026.04.17 02:00:00;4 794.77;;;;cancelled
2026.04.15 19:00:00;Sell Stop;0.01;XAUUSD;4 634.99;4 834.60;4 619.18;2026.04.16 15:00:00;4 822.31;;;;cancelled
2026.04.14 02:00:00;Sell Stop;0.01;XAUUSD;4 634.70;4 674.79;4 608.86;2026.04.16 14:00:00;4 817.66;;;;cancelled
2026.04.15 03:00:00;Sell Stop;0.01;XAUUSD;4 634.13;4 730.82;4 617.71;2026.04.16 09:00:00;4 821.29;;;;cancelled
2026.03.27 00:05:00;Sell Stop;0.01;XAUUSD;4 099.75;4 122.30;4 007.31;2026.04.16 01:05:00;4 798.35;;;;cancelled
2026.04.14 12:15:00;Sell Stop;0.01;XAUUSD;4 101.88;4 243.17;4 068.29;2026.04.15 23:15:00;4 793.78;;;;cancelled
2026.04.14 12:15:00;Buy Stop;0.01;XAUUSD;5 591.06;5 449.77;5 624.65;2026.04.15 23:15:00;4 793.85;;;;cancelled
2026.04.14 23:00:00;Sell Stop;0.01;XAUUSD;4 634.92;4 829.87;4 619.48;2026.04.15 19:00:00;4 801.67;;;;cancelled
2026.04.13 01:05:03;Sell Stop;0.01;XAUUSD;4 610.10;4 651.35;4 583.52;2026.04.15 13:15:00;4 801.20;;;;cancelled
2026.04.07 10:00:00;Sell Stop;0.01;XAUUSD;4 354.17;4 377.41;4 211.85;2026.04.15 10:00:00;4 811.81;;;;cancelled
2026.04.15 04:16:12;Buy;0.01;XAUUSD;4 857.77;4 834.09;5 002.23;2026.04.15 05:25:34;4 833.84;-0.19;;-23.93;[sl]
2026.04.15 04:16:11;Buy;0.01;XAUUSD;4 856.96;4 858.54;4 872.09;2026.04.15 04:20:49;4 856.95;-0.19;;-0.01;[sl]
2026.04.15 04:16:10;Buy;0.01;XAUUSD;4 855.92;4 858.34;4 934.42;2026.04.15 04:20:49;4 856.95;-0.19;;1.03;[sl]
2026.04.15 04:16:13;Buy;0.01;XAUUSD;4 859.26;4 859.81;4 883.64;2026.04.15 04:20:41;4 859.78;-0.19;;0.52;[sl]
2026.04.15 04:16:11;Buy;0.01;XAUUSD;4 856.96;4 861.25;4 872.77;2026.04.15 04:20:40;4 860.88;-0.19;;3.92;[sl]
2026.04.13 21:00:00;Sell Stop;0.01;XAUUSD;4 634.14;4 731.31;4 617.64;2026.04.15 03:00:00;4 837.53;;;;cancelled
2026.04.14 03:00:00;Sell Stop;0.01;XAUUSD;4 634.92;4 829.87;4 619.48;2026.04.14 23:00:00;4 845.11;;;;cancelled
2026.04.14 16:38:28;Buy;0.01;XAUUSD;4 802.40;4 802.93;4 826.92;2026.04.14 17:39:24;4 802.88;-0.19;;0.48;[sl]
2026.04.14 16:38:11;Buy;0.01;XAUUSD;4 799.59;4 801.13;4 815.05;2026.04.14 17:33:06;4 815.18;-0.19;;15.59;[tp]
2026.04.13 21:10:00;Sell Stop;0.01;XAUUSD;4 610.32;4 810.92;4 594.43;2026.04.14 17:10:00;4 802.07;;;;cancelled
2026.04.13 01:05:02;Sell Stop;0.01;XAUUSD;4 101.98;4 247.37;4 067.42;2026.04.14 12:15:00;4 785.70;;;;cancelled
2026.04.13 01:05:02;Buy Stop;0.01;XAUUSD;5 590.88;5 445.49;5 625.44;2026.04.14 12:15:00;4 785.81;;;;cancelled
2026.04.13 01:05:03;Sell Stop;0.01;XAUUSD;4 609.46;4 706.63;4 592.96;2026.04.14 07:15:00;4 768.84;;;;cancelled
2026.04.13 01:05:03;Buy Stop;0.01;XAUUSD;4 856.67;4 759.50;4 873.17;2026.04.14 07:15:00;4 768.89;;;;cancelled
2026.04.13 01:05:01;Sell Stop;0.01;XAUUSD;4 610.32;4 810.92;4 594.43;2026.04.13 21:10:00;4 729.47;;;;cancelled
2026.04.13 01:05:01;Buy Stop;0.01;XAUUSD;4 799.16;4 598.56;4 815.05;2026.04.13 21:10:00;4 729.52;;;;cancelled
2026.04.10 21:00:00;Buy Stop;0.01;XAUUSD;4 800.35;4 759.50;4 826.68;2026.04.13 09:00:00;4 729.56;;;;cancelled
2026.04.09 04:00:00;Buy Stop;0.01;XAUUSD;4 857.78;4 816.94;4 884.10;2026.04.13 01:05:03;4 670.45;;;;cancelled
2026.04.08 18:00:00;Sell Stop;0.01;XAUUSD;4 610.03;4 650.27;4 584.10;2026.04.13 01:05:03;4 669.20;;;;cancelled
2026.04.10 10:30:00;Sell Stop;0.01;XAUUSD;4 101.95;4 245.93;4 067.73;2026.04.13 01:05:02;4 669.48;;;;cancelled
2026.04.10 10:15:00;Buy Stop;0.01;XAUUSD;5 590.94;5 446.96;5 625.16;2026.04.13 01:05:02;4 670.68;;;;cancelled
2026.04.10 05:00:00;Buy Stop;0.01;XAUUSD;4 856.69;4 760.46;4 873.03;2026.04.13 01:05:02;4 670.67;;;;cancelled
2026.04.09 20:00:00;Sell Stop;0.01;XAUUSD;4 609.44;4 705.65;4 593.10;2026.04.13 01:05:02;4 669.34;;;;cancelled
2026.04.10 22:00:00;Buy Stop;0.01;XAUUSD;4 799.18;4 600.53;4 814.92;2026.04.13 01:05:01;4 671.33;;;;cancelled
2026.04.10 21:05:00;Buy Stop;0.01;XAUUSD;4 856.61;4 657.96;4 872.35;2026.04.13 01:05:01;4 671.04;;;;cancelled
2026.04.10 11:00:00;Sell Stop;0.01;XAUUSD;4 610.29;4 808.94;4 594.55;2026.04.13 01:05:01;4 669.73;;;;cancelled
2026.04.10 04:00:00;Sell Stop;0.01;XAUUSD;4 700.22;4 741.07;4 673.89;2026.04.13 01:05:00;4 669.45;;;;
2026.03.26 00:05:00;Sell Stop;0.01;XAUUSD;4 100.85;4 116.50;4 027.08;2026.04.13 01:05:00;4 670.21;;;;cancelled
2026.03.23 11:25:03;Buy Stop;0.01;XAUUSD;5 415.19;5 391.94;5 510.51;2026.04.13 01:05:00;4 669.62;;;;cancelled
2026.04.10 01:05:00;Buy Stop;0.01;XAUUSD;4 856.61;4 657.96;4 872.35;2026.04.10 21:05:00;4 753.50;;;;cancelled
2026.04.09 15:00:00;Sell Stop;0.01;XAUUSD;4 610.29;4 808.91;4 594.56;2026.04.10 11:00:00;4 749.78;;;;cancelled
2026.04.08 23:15:01;Sell Stop;0.01;XAUUSD;4 101.89;4 243.71;4 068.18;2026.04.10 10:30:00;4 753.90;;;;cancelled
2026.04.08 23:15:00;Buy Stop;0.01;XAUUSD;5 591.04;5 449.22;5 624.75;2026.04.10 10:15:00;4 747.34;;;;cancelled
2026.04.08 23:00:00;Buy Stop;0.01;XAUUSD;4 856.72;4 761.93;4 872.82;2026.04.10 05:00:00;4 765.09;;;;cancelled
2026.04.09 05:00:00;Buy Stop;0.01;XAUUSD;4 856.61;4 657.99;4 872.34;2026.04.10 01:05:00;4 772.67;;;;cancelled
2026.04.08 14:00:00;Sell Stop;0.01;XAUUSD;4 609.41;4 704.20;4 593.31;2026.04.09 20:00:00;4 789.35;;;;cancelled
2026.04.08 19:00:00;Sell Stop;0.01;XAUUSD;4 610.25;4 805.93;4 594.75;2026.04.09 15:00:00;4 756.90;;;;cancelled
2026.04.07 12:15:00;Sell Stop;0.01;XAUUSD;4 101.89;4 243.63;4 068.20;2026.04.08 23:15:00;4 728.00;;;;cancelled
2026.04.07 12:15:00;Buy Stop;0.01;XAUUSD;5 591.04;5 449.30;5 624.73;2026.04.08 23:15:00;4 728.06;;;;cancelled
2026.04.08 03:00:00;Sell Stop;0.01;XAUUSD;4 556.17;4 751.85;4 540.67;2026.04.08 23:00:00;4 730.83;;;;cancelled
2026.04.06 10:00:00;Sell Stop;0.01;XAUUSD;4 556.01;4 597.20;4 529.46;2026.04.08 22:00:00;4 704.45;;;;cancelled
2026.04.07 12:00:00;Sell Stop;0.01;XAUUSD;4 555.33;4 650.06;4 539.24;2026.04.08 18:00:00;4 736.01;;;;cancelled
2026.04.06 01:05:02;Sell Stop;0.01;XAUUSD;4 353.92;4 395.11;4 327.37;2026.04.08 13:15:00;4 782.62;;;;cancelled
